,categoryName,categoryId,categoryUrl,foodImageUrl,recipeDescription,recipePublishday,shop,pickup,recipeId,nickname,smallImageUrl,recipeMaterial,recipeIndication,recipeCost,rank,recipeUrl,mediumImageUrl,recipeTitle,category,和食,洋食,中華,他,genre
10,定番の魚料理,32.0,https://recipe.rakuten.co.jp/category/32/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/9bf56a9017336d1c2c99af3efc2dfcc8c9e8cbd0.37.2.3.2.jpg,"味付けは塩コショーとカレー粉だけ！
サバとじゃがいもとカレーって、合うんですよ～♪",2015/06/12 10:06:14,0,0,1790011339,ちえ'sキッチン,https://image.space.rakuten.co.jp/d/strg/ctrl/3/9bf56a9017336d1c2c99af3efc2dfcc8c9e8cbd0.37.2.3.2.jpg?thum=55,"['サバ水煮缶', 'じゃがいも', 'サラダ油', 'カレー粉', '塩コショー', '乾燥パセリ']",約10分,300円前後,3,https://recipe.rakuten.co.jp/recipe/1790011339/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/9bf56a9017336d1c2c99af3efc2dfcc8c9e8cbd0.37.2.3.2.jpg?thum=54,簡単！サバ缶とじゃがいものカレー炒め,1.0,1.0,0.0,0.0,0.0,1
11,定番の魚料理,32.0,https://recipe.rakuten.co.jp/category/32/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4f889a344d9efe26f9531fd0262fc1329f641003.78.2.3.2.jpg,"肉も魚も野菜も、何でも合う万能の照り焼きタレ。
煮詰めれば、艶のあるトロッとしたタレになる。",2015/04/14 15:05:28,0,0,1770021366,colokitchen,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4f889a344d9efe26f9531fd0262fc1329f641003.78.2.3.2.jpg?thum=55,"['醤油', '酒', 'みりん', '砂糖']",5分以内,100円以下,4,https://recipe.rakuten.co.jp/recipe/1770021366/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/4f889a344d9efe26f9531fd0262fc1329f641003.78.2.3.2.jpg?thum=54,万能!!黄金比の照り焼きのタレ,4.0,1.0,0.0,0.0,0.0,1
12,卵料理,33.0,https://recipe.rakuten.co.jp/category/33/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8b5373a9268ed41b918fe1a8000c6eb307552c3c.32.1.1.jpg,"味がしみたほくほく大根と卵に鶏肉！
温まりますよー！",2010/07/06 23:51:41,0,1,1730000015,yycafe,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8b5373a9268ed41b918fe1a8000c6eb307552c3c.32.1.1.jpg?thum=55,"['手羽元or鶏もも肉', '大根', 'ゆで卵', '生姜', '水', '○砂糖', '○お酒', '○みりん', '○しょうゆ', 'ごま油']",指定なし,指定なし,1,https://recipe.rakuten.co.jp/recipe/1730000015/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8b5373a9268ed41b918fe1a8000c6eb307552c3c.32.1.1.jpg?thum=54,鶏肉と大根の甘辛煮,1.0,1.0,0.0,0.0,0.0,1
13,卵料理,33.0,https://recipe.rakuten.co.jp/category/33/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/35a4cf78ecd120fd6400e7dda6acb7b08f9df899.06.2.3.2.jpg,とろぷるな温泉たまごが簡単にできちゃいます。,2011/04/05 23:41:18,0,0,1720001849,あんちょこりん。,https://image.space.rakuten.co.jp/d/strg/ctrl/3/35a4cf78ecd120fd6400e7dda6acb7b08f9df899.06.2.3.2.jpg?thum=55,['卵'],約10分,100円以下,2,https://recipe.rakuten.co.jp/recipe/1720001849/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/35a4cf78ecd120fd6400e7dda6acb7b08f9df899.06.2.3.2.jpg?thum=54,温泉たまご♡お湯をわかすだけ！超簡単,4.0,1.0,0.0,0.0,0.0,1
14,卵料理,33.0,https://recipe.rakuten.co.jp/category/33/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/2e9a5dfd86199a24115d495ad6d121890f519fd3.12.2.3.2.jpg,"甘酢あんは酸味を抑えたお味にしています。
あっという間に出来るので、時間のない日や何も作りたくない日には持ってこいの一品です^_^",2017/03/18 14:50:33,0,1,1510016881,みさきらりんず,https://image.space.rakuten.co.jp/d/strg/ctrl/3/2e9a5dfd86199a24115d495ad6d121890f519fd3.12.2.3.2.jpg?thum=55,"['ご飯', '卵', 'カニカマ', '塩', 'サラダ油', '冷凍グリーンピース', '【甘酢あん】', '◎水', '◎醤油', '◎砂糖', '◎オイスターソース', '◎鶏ガラスープの素', '◎酢', '◎片栗粉']",約10分,100円以下,3,https://recipe.rakuten.co.jp/recipe/1510016881/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/2e9a5dfd86199a24115d495ad6d121890f519fd3.12.2.3.2.jpg?thum=54,簡単すぎる♫けど美味しい♫ふわトロ天津飯,1.0,0.0,0.0,1.0,0.0,3
15,卵料理,33.0,https://recipe.rakuten.co.jp/category/33/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cb249ee6e5cb2461194c17390bbf2a15cfba7072.46.2.3.2.jpg,おかずにはもちろんお弁当にもぴったりです！,2014/07/22 19:57:18,0,0,1050011301,uzuratukune3,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cb249ee6e5cb2461194c17390bbf2a15cfba7072.46.2.3.2.jpg?thum=55,"['ほうれん草', '卵', 'マヨネーズ', '塩・こしょう', 'オリーブ油']",約10分,100円以下,4,https://recipe.rakuten.co.jp/recipe/1050011301/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cb249ee6e5cb2461194c17390bbf2a15cfba7072.46.2.3.2.jpg?thum=54,簡単でうまい！ほうれん草の卵炒め,2.0,1.0,0.0,0.0,0.0,1
16,ご飯もの,14.0,https://recipe.rakuten.co.jp/category/14/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/66df3bdac2dc366427fc0dd68e8da799b8d06e99.21.2.3.2.jpg,吉野家に負けない、美味しいツユだく牛丼です！しかも、超簡単^^♪,2011/05/31 20:36:46,0,1,1210001576,hanakohanao,https://image.space.rakuten.co.jp/d/strg/ctrl/3/66df3bdac2dc366427fc0dd68e8da799b8d06e99.21.2.3.2.jpg?thum=55,"['牛バラ肉', 'たまねぎ', 'だしの素', '水', 'しょうが', 'しょうゆ', '酒', '砂糖']",約15分,500円前後,2,https://recipe.rakuten.co.jp/recipe/1210001576/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/66df3bdac2dc366427fc0dd68e8da799b8d06e99.21.2.3.2.jpg?thum=54,♪♪吉●家より美味しい？ツユだく吉野家風牛丼♪♪,1.0,1.0,0.0,0.0,0.0,1
17,ご飯もの,14.0,https://recipe.rakuten.co.jp/category/14/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/40c783f9dcc6b9b5da04ae0d32738726fa98070b.08.2.3.2.jpg,風邪を引いて食欲がなかったので。卵とネギをたっぷり入れて、一気に風邪も吹っ飛んじゃいました！,2011/08/05 11:52:08,0,0,1070003067,まめもにお,https://image.space.rakuten.co.jp/d/strg/ctrl/3/40c783f9dcc6b9b5da04ae0d32738726fa98070b.08.2.3.2.jpg?thum=55,"['ご飯', '水', '●塩', '●本だし', '●醤油', '卵', '青ねぎ']",約15分,100円以下,3,https://recipe.rakuten.co.jp/recipe/1070003067/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/40c783f9dcc6b9b5da04ae0d32738726fa98070b.08.2.3.2.jpg?thum=54,風邪をひいた時に。卵おかゆ。,4.0,1.0,0.0,0.0,0.0,1
18,ご飯もの,14.0,https://recipe.rakuten.co.jp/category/14/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e8c769e2aa930859230fa2ebe6404ca2cab1ba73.15.2.3.2.jpg,"子供に大人気!!鶏そぼろ丼です。
冷凍にして弁当にも活用できます。",2011/12/15 21:01:33,0,1,1990003061,kirara★,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e8c769e2aa930859230fa2ebe6404ca2cab1ba73.15.2.3.2.jpg?thum=55,"['★鶏のひき肉', 'しょうゆ', '砂糖', '粉末生姜', '酒・みりん', '★たまご', '砂糖', '牛乳', 'サラダ油']",約15分,300円前後,4,https://recipe.rakuten.co.jp/recipe/1990003061/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e8c769e2aa930859230fa2ebe6404ca2cab1ba73.15.2.3.2.jpg?thum=54,初心者でも簡単にできる　鶏そぼろ丼　弁当にも!!,1.0,1.0,0.0,0.0,0.0,1
19,パスタ,15.0,https://recipe.rakuten.co.jp/category/15/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/864ede9682985fd0daf14525c9b9af45f182df92.46.2.3.2.jpg,素人でもこれだけの味が出せれば完璧です！ぜひお試しを♪,2013/09/17 14:02:06,0,1,1050009078,uzuratukune3,https://image.space.rakuten.co.jp/d/strg/ctrl/3/864ede9682985fd0daf14525c9b9af45f182df92.46.2.3.2.jpg?thum=55,"['パスタ', '塩', 'コンソメの素(顆粒)', 'ニンニク', '赤唐辛子', 'パセリのみじんぎり', 'オリーブ油']",約15分,100円以下,1,https://recipe.rakuten.co.jp/recipe/1050009078/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/864ede9682985fd0daf14525c9b9af45f182df92.46.2.3.2.jpg?thum=54,絶対にうまい！ペペロンチーノ,1.0,0.0,1.0,0.0,0.0,2
20,パスタ,15.0,https://recipe.rakuten.co.jp/category/15/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/db5af4efb09a590656677dc29d8cfe907dd590b5.12.2.3.2.jpg,"寒い季節には温かいスープパスタで体の中から温まりましょ(*´꒳`*)
ほうれん草やハムなどクリーム系と相性の良い具材をたっぷり入れました♫",2017/10/10 16:04:58,0,1,1510019293,みさきらりんず,https://image.space.rakuten.co.jp/d/strg/ctrl/3/db5af4efb09a590656677dc29d8cfe907dd590b5.12.2.3.2.jpg?thum=55,"['パスタ', 'ほうれん草', '玉ねぎ', 'しめじ', 'ハムorベーコン', 'バター', 'おろしニンニク', '◎水', '◎顆粒コンソメ', '◎みりん', '★牛乳', '★ブラックペッパー', '★塩']",約15分,300円前後,2,https://recipe.rakuten.co.jp/recipe/1510019293/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/db5af4efb09a590656677dc29d8cfe907dd590b5.12.2.3.2.jpg?thum=54,簡単美味♡クリームスープパスタ,1.0,0.0,1.0,0.0,0.0,2
21,パスタ,15.0,https://recipe.rakuten.co.jp/category/15/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b9cc124420f61fdf2cb65d41592da944fb09a88e.70.2.3.2.jpg,"カルボナーラは卵、ベーコン、チーズ、黒胡椒の味を楽しむ料理ってご存知ですか？本場では生クリームは使わないんです！
実際にイタリアで食べた味を再現してみました♪",2016/05/18 21:43:46,0,1,1490006720,サラリーマンの晩餐,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b9cc124420f61fdf2cb65d41592da944fb09a88e.70.2.3.2.jpg?thum=55,"['パスタ', 'ベーコン', '卵', 'パルメザンチーズ', 'ブラックペッパー', 'オリーブオイル', '水', '塩']",5分以内,100円以下,3,https://recipe.rakuten.co.jp/recipe/1490006720/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b9cc124420f61fdf2cb65d41592da944fb09a88e.70.2.3.2.jpg?thum=54,簡単！失敗なし！生クリーム不要！濃厚カルボナーラ♪,1.0,0.0,1.0,0.0,0.0,2
22,パスタ,15.0,https://recipe.rakuten.co.jp/category/15/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/496442093958c55c86f5acfdd62f208ff06464f0.76.2.3.2.jpg,生クリームを使っていないのでヘルシー！？,2011/02/25 16:19:11,0,1,1770001825,ponrinn,https://image.space.rakuten.co.jp/d/strg/ctrl/3/496442093958c55c86f5acfdd62f208ff06464f0.76.2.3.2.jpg?thum=55,"['パスタ', '明太子（薄皮除く）', '牛乳', 'マヨネーズ', 'バター', '塩']",指定なし,指定なし,4,https://recipe.rakuten.co.jp/recipe/1770001825/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/496442093958c55c86f5acfdd62f208ff06464f0.76.2.3.2.jpg?thum=54,牛乳で簡単♪明太子クリームパスタ,1.0,0.0,1.0,0.0,0.0,2
23,麺・粉物料理,16.0,https://recipe.rakuten.co.jp/category/16/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/508338eaaad906314c31229df5e927a6a852a827.32.2.3.2.jpg,カレーの翌日は必ずカレーうどんにします！簡単ですがおいしいです！,2013/09/04 21:29:23,0,0,1490004239,nyanpyow,https://image.space.rakuten.co.jp/d/strg/ctrl/3/508338eaaad906314c31229df5e927a6a852a827.32.2.3.2.jpg?thum=55,"['カレー', 'うどん', 'めんつゆ（3倍濃縮）', '水', 'きざみねぎ']",約10分,指定なし,2,https://recipe.rakuten.co.jp/recipe/1490004239/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/508338eaaad906314c31229df5e927a6a852a827.32.2.3.2.jpg?thum=54,カレーの残りで！☆簡単カレーうどん☆,1.0,1.0,0.0,0.0,0.0,1
24,麺・粉物料理,16.0,https://recipe.rakuten.co.jp/category/16/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/39a4b0c5a6c25933f00f95675533f2b536ded26e.21.2.3.2.jpg,"●カロリー：1人分852kcal
●卵を乗せるだけでちょっと豪華に！",2020/06/06 16:24:41,0,1,1400031178,はるままぽん(管理栄養士),https://image.space.rakuten.co.jp/d/strg/ctrl/3/39a4b0c5a6c25933f00f95675533f2b536ded26e.21.2.3.2.jpg?thum=55,"['焼きそば麺', '豚こま切れ肉', 'にんじん', 'キャベツ', 'サラダ油', '塩こしょう', '添付の焼きそばソース', '卵', 'サラダ油', 'お好みソース', 'マヨネーズ', '鰹節', '青ねぎ(刻み)']",約15分,500円前後,3,https://recipe.rakuten.co.jp/recipe/1400031178/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/39a4b0c5a6c25933f00f95675533f2b536ded26e.21.2.3.2.jpg?thum=54,トロトロ卵の「オム焼きそば」,1.0,0.0,1.0,0.0,0.0,2
25,麺・粉物料理,16.0,https://recipe.rakuten.co.jp/category/16/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/26509c2dc783f0348c5b0d5a1919f560d29a2b54.12.2.3.2.jpg,"豚バラ肉・キャベツ・長ネギ、それぞれの素材の甘味が絶妙なバランスのあんかけ焼そばです(*´꒳`*)
簡単・手軽で休日ランチにぴったり♫",2018/04/17 08:28:48,0,0,1510020201,みさきらりんず,https://image.space.rakuten.co.jp/d/strg/ctrl/3/26509c2dc783f0348c5b0d5a1919f560d29a2b54.12.2.3.2.jpg?thum=55,"['焼きそば麺', 'キャベツ', '長ネギ', '豚ばら肉', '万能ネギ', 'おろし生姜', 'ごま油', 'サラダ油', '◎水', '◎酒', '◎みりん', '◎鶏がらスープの素', '◎オイスターソース', '◎砂糖', '◎塩・胡椒', '★片栗粉', '★水']",約15分,300円前後,4,https://recipe.rakuten.co.jp/recipe/1510020201/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/26509c2dc783f0348c5b0d5a1919f560d29a2b54.12.2.3.2.jpg?thum=54,★豚バラ肉とキャベツのあんかけ焼そば★,1.0,0.0,0.0,1.0,0.0,3
26,汁物・スープ,17.0,https://recipe.rakuten.co.jp/category/17/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/76307709b9578b3d0da56d10204b392929a507a0.94.2.3.2.jpg,濃厚でクリーミーなコーンポタージュです♪ポタージュにリースをデコレーションしたらクリスマス気分もアップです☆,2013/11/22 23:48:39,0,1,1110008709,すたーびんぐ,https://image.space.rakuten.co.jp/d/strg/ctrl/3/76307709b9578b3d0da56d10204b392929a507a0.94.2.3.2.jpg?thum=55,"['バター', '小麦粉', '牛乳', 'コーンクリーム缶', '白ワイン', 'コンソメ顆粒', '生クリーム', '塩コショウ', '（デコレーション部分の材料）', '星形の人参スライス', 'パセリのみじん切り', '生クリーム']",約30分,300円前後,1,https://recipe.rakuten.co.jp/recipe/1110008709/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/76307709b9578b3d0da56d10204b392929a507a0.94.2.3.2.jpg?thum=54,コーンポタージュ☆クリスマスバージョン☆,3.0,0.0,1.0,0.0,0.0,2
27,汁物・スープ,17.0,https://recipe.rakuten.co.jp/category/17/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b5fb3c2889b9ad6c5165339510dbbd79c835e21b.22.2.3.2.jpg,スープに冷凍しておいた餃子を入れて、ボリュームアップ♪,2016/11/15 23:22:58,0,0,1900014097,ひらりぃー,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b5fb3c2889b9ad6c5165339510dbbd79c835e21b.22.2.3.2.jpg?thum=55,"['冷凍餃子', '白菜', 'にんじん', 'しょうが', '○鶏がらスープの素', '○水', '○酒', 'しょうゆ', '塩', 'こしょう']",約30分,300円前後,2,https://recipe.rakuten.co.jp/recipe/1900014097/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b5fb3c2889b9ad6c5165339510dbbd79c835e21b.22.2.3.2.jpg?thum=54,冷凍ぎょうざと白菜の中華スープ,3.0,0.0,0.0,1.0,0.0,3
